,Status,Number_of_Properties,Consent,Minor_Variance,Official_Plan_Rezoning,Site_Plan_Application,lat,lon,Council,Average_Income,Secondary_Plan,Business_Improvement_Area,Site_and_Area_Specific_Policy,Zoning_Category
1042,Approved,More Than One Property,0,0,0,1,43.6678055,-79.4027881,Toronto and East York Community Council,112766,0,0,1,Commercial Residential
1043,Denied,More Than One Property,0,0,1,0,43.7063768,-79.3898007,Toronto and East York Community Council,57039,1,1,0,Commercial Residential
1044,Denied,One Property,0,0,1,0,43.6987924,-79.39118045360837,Toronto and East York Community Council,57039,1,0,0,Residential
1045,Approved,One Property,0,1,0,0,43.7602623,-79.36584673333334,North York Community Council,100516,0,0,0,Residential
1046,Approved,More Than One Property,0,0,0,1,43.6445302,-79.4335314,Toronto and East York Community Council,50580,0,0,0,Employment Industrial
1047,Approved,One Property,0,1,0,0,43.74407461111111,-79.42768477777777,North York Community Council,72371,0,0,0,Residential
1048,Approved,One Property,0,0,1,0,43.7278062,-79.535955,Etobicoke York Community Council,39003,0,0,0,Residential
1049,Approved,One Property,0,0,0,1,43.7169302,-79.5270633,Etobicoke York Community Council,34168,0,1,0,Employment Industrial
1050,Approved,One Property,0,1,0,0,43.7237973,-79.4512779,North York Community Council,38527,1,0,0,Residential
1051,Denied,One Property,0,1,0,0,43.666420832,-79.415488564,Toronto and East York Community Council,112766,0,0,0,Residential
1052,Approved,One Property,0,1,0,0,43.7488308,-79.45628646666667,North York Community Council,51181,0,0,0,Residential
1053,Denied,One Property,1,1,0,0,43.79433101333333,-79.39865016,North York Community Council,45212,0,0,0,Residential
1054,Denied,One Property,1,1,0,0,43.7943812,-79.3984265,North York Community Council,45212,0,0,0,Residential
1055,Approved,One Property,0,1,0,0,43.7141517516129,-79.3971101483871,North York Community Council,85340,1,0,0,Residential
1056,Approved,One Property,0,1,0,0,43.72517647151287,-79.39650323920927,North York Community Council,169203,0,0,0,Residential
1057,Approved,One Property,0,1,0,0,43.74023980037652,-79.42912297677603,North York Community Council,72371,0,0,0,Residential
1058,Approved,One Property,0,1,0,0,43.72204895374431,-79.4073283442772,North York Community Council,169203,0,0,0,Residential
1059,Approved,One Property,0,0,0,1,43.645687,-79.4749661,Toronto and East York Community Council,71204,1,0,0,Residential
1060,Approved,One Property,0,0,0,1,43.6614266,-79.3378156,Toronto and East York Community Council,53803,0,1,1,Commercial Residential
1061,Approved,One Property,0,0,0,1,43.69752898571429,-79.51141178571429,Etobicoke York Community Council,32997,0,0,1,Commercial Residential
1062,Denied,One Property,0,1,0,0,43.73724908723047,-79.41040915175286,North York Community Council,123077,0,0,0,Residential
1063,Approved,More Than One Property,0,0,0,1,43.7705731,-79.2615792,Scarborough Community Council,33256,1,0,0,Commercial Residential
1065,Denied,One Property,0,1,0,0,43.6518214,-79.40768931176471,Toronto and East York Community Council,50694,0,1,0,Commercial Residential
1066,Approved,One Property,0,1,0,0,43.73344810588235,-79.41914430588236,North York Community Council,123077,0,0,0,Commercial Residential
1067,Approved,More Than One Property,1,0,0,0,43.6751515,-79.5651265,Etobicoke York Community Council,44177,0,0,0,Residential Apartment
1068,Approved,More Than One Property,0,0,0,1,43.66059371666667,-79.35659763333334,Toronto and East York Community Council,34597,1,0,0,Employment Industrial
1069,Approved,One Property,0,0,0,1,43.661164,-79.372069,Toronto and East York Community Council,58915,0,0,0,Commercial Residential
1070,Approved,More Than One Property,0,0,1,0,43.6981417,-79.3877878,Toronto and East York Community Council,57039,1,0,0,Commercial Residential
1071,Denied,More Than One Property,0,1,0,0,43.6557098,-79.3874011,Toronto and East York Community Council,56526,0,0,0,Commercial Residential
1072,Approved,More Than One Property,0,0,0,1,43.65378105263158,-79.3889664736842,Toronto and East York Community Council,37422,0,0,0,Commercial Residential
1073,Approved,One Property,1,0,0,0,43.8270135,-79.234705,Scarborough Community Council,39556,1,0,0,Employment Industrial
1074,Denied,One Property,0,0,1,1,43.6668643,-79.4956514,Etobicoke York Community Council,34059,0,0,1,Employment Industrial
1075,Approved,One Property,1,0,0,0,43.62119073529412,-79.49861604117648,Etobicoke York Community Council,54438,0,0,0,Residential
1076,Approved,One Property,0,0,0,1,43.6488784,-79.3963035,Toronto and East York Community Council,37422,0,1,0,Commercial Residential
1077,Approved,One Property,1,0,0,0,43.68909366513849,-79.45118358092952,Toronto and East York Community Council,35112,0,0,0,Residential
1078,Approved,One Property,0,1,0,0,43.73828732307692,-79.44273876153846,North York Community Council,51181,0,0,0,Residential
1079,Approved,More Than One Property,0,0,0,1,43.6394907,-79.4096846,Toronto and East York Community Council,70623,1,0,0,Employment Industrial
1080,Approved,One Property,0,0,0,1,43.7467645,-79.28376815713102,Scarborough Community Council,31692,0,0,0,Residential Apartment
1081,Approved,One Property,0,1,0,0,43.7239674,-79.4454993,North York Community Council,48134,1,0,0,Residential
1082,Denied,One Property,0,1,0,0,43.66470148947369,-79.47016707368421,Toronto and East York Community Council,49709,0,0,0,Residential
1084,Denied,One Property,0,1,0,0,43.69232034887497,-79.42763095787248,Toronto and East York Community Council,65274,0,0,0,Residential
1085,Approved,More Than One Property,1,0,0,0,43.6903109,-79.3923016,Toronto and East York Community Council,207903,1,0,0,Residential
1086,Approved,One Property,0,1,0,0,43.6761633,-79.4425298,Toronto and East York Community Council,41717,0,0,0,Residential
1087,Approved,One Property,0,1,0,0,43.78536453455629,-79.27097712980866,Scarborough Community Council,31825,0,0,0,Residential
1091,Approved,One Property,0,1,0,0,43.70665241999473,-79.30315345241632,Toronto and East York Community Council,43907,0,0,0,Residential
1092,Approved,One Property,1,0,0,0,43.75832116129032,-79.41344960645161,North York Community Council,72371,0,0,0,Residential
1093,Denied,One Property,0,1,0,0,43.69923261216501,-79.41527348664563,Toronto and East York Community Council,204521,0,0,0,Residential
1094,Denied,One Property,0,1,0,0,43.67860541818182,-79.31453039090908,Toronto and East York Community Council,55199,0,0,0,Residential
1095,Approved,One Property,0,1,0,0,43.65918304,-79.4674861,Toronto and East York Community Council,57465,0,0,0,Residential
1096,Denied,One Property,0,1,0,0,43.64688527542336,-79.48324769727539,Toronto and East York Community Council,71204,1,0,0,Residential
1097,Approved,One Property,0,1,0,1,43.7744578,-79.2294636,Scarborough Community Council,30878,0,0,1,Residential Apartment
1098,Approved,One Property,0,1,0,0,43.63901835,-79.49315502278353,Etobicoke York Community Council,64140,0,0,0,Residential Apartment
1099,Approved,One Property,1,0,0,0,43.721129,-79.26129966965517,Scarborough Community Council,30974,0,0,0,Residential
1100,Approved,One Property,1,1,0,0,43.770662,-79.176807,Scarborough Community Council,33323,0,0,0,Residential
1101,Denied,One Property,0,1,0,0,43.65286614285714,-79.41011474285715,Toronto and East York Community Council,50694,0,0,0,Residential
1102,Approved,One Property,1,0,0,0,43.6685845,-79.3952985,Toronto and East York Community Council,112766,0,0,1,Commercial Residential
1103,Approved,One Property,0,0,1,1,43.62421670000001,-79.51028383009702,Etobicoke York Community Council,64140,0,1,0,Commercial Residential
1104,Approved,One Property,1,0,0,0,43.6862434,-79.43471285714286,Toronto and East York Community Council,39803,0,0,0,Residential
1105,Denied,One Property,0,1,0,0,43.68440068333334,-79.39631277619048,Toronto and East York Community Council,114174,1,0,0,Residential
1106,Approved,One Property,1,0,1,0,43.6802418,-79.3906671,Toronto and East York Community Council,207903,0,1,1,Commercial Residential
1107,Denied,One Property,0,1,0,0,43.59799404,-79.54718364,Etobicoke York Community Council,47709,0,0,0,Residential
1108,Denied,One Property,1,1,0,0,43.77045436666667,-79.43364753333334,North York Community Council,44576,0,0,0,Residential
1109,Approved,One Property,1,1,1,0,43.7792995,-79.39107,North York Community Council,45326,0,0,0,Residential
1110,Denied,One Property,0,0,1,0,43.78874205,-79.39130855000002,North York Community Council,47246,0,0,0,Residential Apartment
1112,Approved,One Property,1,0,0,0,43.66536882,-79.45208018000001,Toronto and East York Community Council,39740,0,0,0,Commercial Residential
1113,Denied,One Property,0,1,0,0,43.60593286666666,-79.53326383333334,Etobicoke York Community Council,47709,0,0,0,Residential
1115,Approved,One Property,0,1,0,0,43.72325265000001,-79.2626579125,Scarborough Community Council,30974,0,0,0,Residential
1116,Approved,One Property,0,1,0,0,43.73509495553535,-79.36673193241295,North York Community Council,308010,0,0,0,Residential
1117,Denied,More Than One Property,0,0,1,0,43.64661345,-79.51653646473778,Etobicoke York Community Council,144642,1,1,0,Commercial Residential
1118,Approved,One Property,0,1,0,0,43.5907086,-79.5224522,Etobicoke York Community Council,47384,0,0,0,Residential
1119,Approved,More Than One Property,1,0,0,0,43.712911975,-79.382985125,North York Community Council,308010,0,0,0,Residential
1120,Approved,One Property,1,1,0,0,43.59092785,-79.5218863,Etobicoke York Community Council,47384,0,0,0,Residential
1121,Approved,More Than One Property,1,1,0,0,43.7106019037037,-79.40145453703704,North York Community Council,89330,1,0,0,Residential
1122,Approved,One Property,0,1,0,0,43.8170394617954,-79.20167293138982,Scarborough Community Council,39556,0,0,0,Residential
1123,Denied,One Property,0,1,0,0,43.6809694,-79.4573003,Toronto and East York Community Council,41717,0,0,0,Residential
1124,Denied,One Property,0,1,0,0,43.60486557977538,-79.54856775051181,Etobicoke York Community Council,47709,0,0,0,Residential
1125,Approved,One Property,1,0,0,0,43.76182144429018,-79.27983585772408,Scarborough Community Council,31692,0,1,0,Commercial Residential
1126,Denied,One Property,0,1,0,0,43.68107652702703,-79.35338825675676,Toronto and East York Community Council,70831,0,0,0,Residential
1127,Approved,More Than One Property,1,0,0,0,43.65836412435851,-79.45649772016283,Toronto and East York Community Council,57465,0,0,0,Residential
1128,Denied,One Property,1,1,0,0,43.708141025,-79.2924976875,Scarborough Community Council,36232,0,0,0,Residential
1129,Approved,One Property,0,1,0,0,43.69196268628728,-79.41845213476093,Toronto and East York Community Council,204521,0,0,0,Residential
1130,Approved,One Property,1,0,0,0,43.6807898,-79.45779485,Toronto and East York Community Council,41717,0,0,0,Residential
1132,Denied,One Property,0,1,0,0,43.65814077894736,-79.42433407894737,Toronto and East York Community Council,58071,0,0,0,Residential
1133,Approved,One Property,0,1,0,0,43.7787075,-79.30551611362928,Scarborough Community Council,34200,0,0,1,Commercial Residential
1134,Denied,One Property,0,1,0,0,43.64571538666667,-79.47601245333334,Toronto and East York Community Council,71204,1,0,0,Residential
1135,Denied,One Property,0,0,1,0,43.67221081568636,-79.46284906651967,Toronto and East York Community Council,33528,0,0,0,Residential
1136,Denied,One Property,0,0,1,0,43.67957295,-79.39104793356802,Toronto and East York Community Council,112766,0,1,1,Commercial Residential
1138,Approved,One Property,1,0,0,0,43.71220918235294,-79.2488083117647,Scarborough Community Council,54360,0,0,0,Residential
1139,Denied,One Property,0,1,0,0,43.65016176174557,-79.47353173243384,Toronto and East York Community Council,71204,1,0,0,Residential
1140,Approved,One Property,1,0,0,0,43.7636835,-79.4521167,North York Community Council,45936,0,0,0,Residential
1141,Approved,One Property,1,1,0,0,43.7811835,-79.3227809,Scarborough Community Council,31826,0,0,0,Residential
1142,Approved,One Property,1,1,0,0,43.7811563,-79.3227044,Scarborough Community Council,31826,0,0,0,Residential
1143,Denied,One Property,0,1,0,0,43.73795741335492,-79.35180642665455,North York Community Council,67757,1,0,0,Residential
1144,Approved,One Property,0,1,0,0,43.7048234,-79.3106268,Toronto and East York Community Council,43907,0,0,0,Residential
1145,Approved,One Property,1,1,0,0,43.7092662,-79.536177075,Etobicoke York Community Council,39003,0,0,0,Residential
1146,Denied,One Property,0,1,0,0,43.7439105,-79.3020646,Scarborough Community Council,35047,0,1,0,Commercial Residential
1147,Approved,One Property,0,1,0,0,43.68687126900305,-79.33905007220821,Toronto and East York Community Council,51846,0,0,0,Residential
1148,Denied,One Property,1,1,0,0,43.64580549999999,-79.53743102777777,Etobicoke York Community Council,52787,0,0,0,Residential
1149,Denied,One Property,0,1,0,0,43.77174212,-79.40526890000001,North York Community Council,45326,0,0,0,Residential
1150,Denied,One Property,0,1,0,0,43.7702275,-79.28066171764763,Scarborough Community Council,31692,0,0,0,Employment Industrial
1151,Denied,One Property,0,1,0,0,43.65191110000001,-79.4033348,Toronto and East York Community Council,37422,0,0,0,Commercial Residential
1152,Approved,One Property,0,1,0,0,43.73745010978904,-79.49686964775378,North York Community Council,27984,0,0,0,Residential
1153,Denied,One Property,0,1,0,0,43.68048624137931,-79.32536793448276,Toronto and East York Community Council,46206,0,0,0,Residential
1154,Denied,One Property,1,1,0,0,43.7208149,-79.41585965,North York Community Council,123077,0,0,0,Residential
1155,Denied,One Property,0,1,0,0,43.73661795294118,-79.53909260588236,Etobicoke York Community Council,29528,0,1,0,Residential
1156,Denied,One Property,0,1,0,0,43.64204948713913,-79.4540695021887,Toronto and East York Community Council,71204,0,0,0,Residential
1157,Denied,More Than One Property,0,0,1,0,43.7104342,-79.3791357,North York Community Council,85340,1,0,0,Residential
1158,Approved,One Property,1,0,0,0,43.7344702,-79.52981003961574,Etobicoke York Community Council,34168,0,1,0,Employment Industrial
1159,Approved,One Property,0,1,0,0,43.59016884545454,-79.52757791818182,Etobicoke York Community Council,47384,0,0,0,Residential
1160,Denied,More Than One Property,0,0,1,1,43.707238,-79.362455,North York Community Council,125564,0,0,0,Commercial Residential
1161,Denied,One Property,1,1,0,0,43.69555654793412,-79.43742504867308,Toronto and East York Community Council,39803,0,0,0,Residential
1162,Approved,One Property,1,1,0,0,43.5937305,-79.53115278912814,Etobicoke York Community Council,47384,0,0,0,Residential
1163,Approved,One Property,0,1,0,0,43.69816632307692,-79.32547120769232,Toronto and East York Community Council,53315,0,0,0,Residential
1164,Approved,One Property,1,0,0,0,43.6831819625,-79.4670990625,Etobicoke York Community Council,33316,0,0,0,Residential
1165,Denied,One Property,0,0,1,0,43.7416088,-79.2253292,Scarborough Community Council,32913,0,0,0,Residential Apartment
1166,Denied,One Property,0,1,0,0,43.69732047941098,-79.40963786352681,Toronto and East York Community Council,204521,0,0,0,Residential
